movieId,title,genres,year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
2002,Lethal Weapon 3,Action|Comedy|Crime|Drama,1992,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2003,Gremlins,Comedy|Horror,1984,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2005,"Goonies, The",Action|Adventure|Children|Comedy|Fantasy,1985,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2006,"Mask of Zorro, The",Action|Comedy|Romance,1998,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,Back to the Future Part II,Adventure|Comedy|Sci-Fi,1989,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,Back to the Future Part III,Adventure|Comedy|Sci-Fi|Western,1990,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2013,"Poseidon Adventure, The",Action|Adventure|Drama,1972,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,Bambi,Animation|Children|Drama,1942,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019,Seven Samurai (Shichinin no samurai),Action|Adventure|Drama,1954,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020,Dangerous Liaisons,Drama|Romance,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2021,Dune,Adventure|Sci-Fi,1984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023,"Godfather: Part III, The",Crime|Drama|Mystery|Thriller,1990,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
2028,Saving Private Ryan,Action|Drama|War,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2054,"Honey, I Shrunk the Kids",Adventure|Children|Comedy|Fantasy|Sci-Fi,1989,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2058,"Negotiator, The",Action|Crime|Drama|Mystery|Thriller,1998,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
2064,Roger & Me,Documentary,1989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2067,Doctor Zhivago,Drama|Romance|War,1965,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2076,Blue Velvet,Drama|Mystery|Thriller,1986,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2078,"Jungle Book, The",Animation|Children|Comedy|Musical,1967,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2080,Lady and the Tramp,Animation|Children|Comedy|Romance,1955,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2081,"Little Mermaid, The",Animation|Children|Comedy|Musical|Romance,1989,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2085,101 Dalmatians (One Hundred and One Dalmatians),Adventure|Animation|Children,1961,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,Peter Pan,Animation|Children|Fantasy|Musical,1953,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2094,"Rocketeer, The",Action|Adventure|Sci-Fi,1991,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2096,Sleeping Beauty,Animation|Children|Musical,1959,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2100,Splash,Comedy|Fantasy|Romance,1984,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2105,Tron,Action|Adventure|Sci-Fi,1982,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2108,L.A. Story,Comedy|Romance,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2109,"Jerk, The",Comedy,1979,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,Indiana Jones and the Temple of Doom,Action|Adventure|Fantasy,1984,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2124,"Addams Family, The",Children|Comedy|Fantasy,1991,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2133,Adventures in Babysitting,Adventure|Comedy,1987,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,"Dark Crystal, The",Adventure|Fantasy,1982,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2144,Sixteen Candles,Comedy|Romance,1984,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2145,Pretty in Pink,Comedy|Drama|Romance,1986,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2150,"Gods Must Be Crazy, The",Adventure|Comedy,1980,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,Rosemary's Baby,Drama|Horror|Thriller,1968,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2161,"NeverEnding Story, The",Adventure|Children|Fantasy,1984,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2167,Blade,Action|Horror|Thriller,1998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2174,Beetlejuice,Comedy|Fantasy,1988,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2193,Willow,Action|Adventure|Fantasy,1988,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2194,"Untouchables, The",Action|Crime|Drama,1987,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2231,Rounders,Drama,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2232,Cube,Horror|Mystery|Sci-Fi|Thriller,1997,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
2243,Broadcast News,Comedy|Drama|Romance,1987,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2248,Say Anything...,Comedy|Drama|Romance,1989,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2268,"Few Good Men, A",Crime|Drama|Thriller,1992,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2273,Rush Hour,Action|Comedy|Crime|Thriller,1998,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2278,Ronin,Action|Crime|Thriller,1998,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2288,"Thing, The",Action|Horror|Sci-Fi|Thriller,1982,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2289,"Player, The",Comedy|Crime|Drama,1992,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2291,Edward Scissorhands,Drama|Fantasy|Romance,1990,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2294,Antz,Adventure|Animation|Children|Comedy|Fantasy,1998,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2300,"Producers, The",Comedy,1968,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,My Cousin Vinny,Comedy,1992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,"Elephant Man, The",Drama,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2321,Pleasantville,Comedy|Drama|Fantasy,1998,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2324,Life Is Beautiful (La Vita è bella),Comedy|Drama|Romance|War,1997,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2329,American History X,Crime|Drama,1998,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2336,Elizabeth,Drama,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2352,"Big Chill, The",Comedy|Drama,1983,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2353,Enemy of the State,Action|Thriller,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2355,"Bug's Life, A",Adventure|Animation|Children|Comedy,1998,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,King Kong,Action|Adventure|Fantasy|Horror,1933,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2371,Fletch,Comedy|Crime|Mystery,1985,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2391,"Simple Plan, A",Crime|Drama|Thriller,1998,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2393,Star Trek: Insurrection,Action|Drama|Romance|Sci-Fi,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2394,"Prince of Egypt, The",Animation|Musical,1998,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2395,Rushmore,Comedy|Drama,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2396,Shakespeare in Love,Comedy|Drama|Romance,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2402,Rambo: First Blood Part II,Action|Adventure|Thriller,1985,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2405,"Jewel of the Nile, The",Action|Adventure|Comedy|Romance,1985,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2406,Romancing the Stone,Action|Adventure|Comedy|Romance,1984,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2407,Cocoon,Comedy|Sci-Fi,1985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2413,Clue,Comedy|Crime|Mystery|Thriller,1985,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
2420,"Karate Kid, The",Drama,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2423,Christmas Vacation (National Lampoon's Christmas Vacation),Comedy,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,You've Got Mail,Comedy|Romance,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2427,"Thin Red Line, The",Action|Drama|War,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2428,"Faculty, The",Horror|Sci-Fi,1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2455,"Fly, The",Drama|Horror|Sci-Fi|Thriller,1986,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
2470,Crocodile Dundee,Adventure|Comedy,1986,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,¡Three Amigos!,Comedy|Western,1986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2485,She's All That,Comedy|Romance,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2490,Payback,Action|Thriller,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2501,October Sky,Drama,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2502,Office Space,Comedy|Crime,1999,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2529,Planet of the Apes,Action|Drama|Sci-Fi,1968,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2539,Analyze This,Comedy,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,Cruel Intentions,Drama,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2542,"Lock, Stock & Two Smoking Barrels",Comedy|Crime|Thriller,1998,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2571,"Matrix, The",Action|Sci-Fi|Thriller,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2572,10 Things I Hate About You,Comedy|Romance,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2580,Go,Comedy|Crime,1999,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2599,Election,Comedy,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,Entrapment,Crime|Thriller,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2616,Dick Tracy,Action|Crime,1990,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2617,"Mummy, The",Action|Adventure|Comedy|Fantasy|Horror|Thriller,1999,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
2628,Star Wars: Episode I - The Phantom Menace,Action|Adventure|Sci-Fi,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2640,Superman,Action|Adventure|Sci-Fi,1978,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2641,Superman II,Action|Sci-Fi,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2657,"Rocky Horror Picture Show, The",Comedy|Horror|Musical|Sci-Fi,1975,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2671,Notting Hill,Comedy|Romance,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2683,Austin Powers: The Spy Who Shagged Me,Action|Adventure|Comedy,1999,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,Tarzan,Adventure|Animation|Children|Drama,1999,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2692,Run Lola Run (Lola rennt),Action|Crime,1998,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2694,Big Daddy,Comedy,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,Arachnophobia,Comedy|Horror,1990,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2700,"South Park: Bigger, Longer and Uncut",Animation|Comedy|Musical,1999,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2701,Wild Wild West,Action|Comedy|Sci-Fi|Western,1999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2706,American Pie,Comedy|Romance,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2707,Arlington Road,Thriller,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2710,"Blair Witch Project, The",Drama|Horror|Thriller,1999,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2712,Eyes Wide Shut,Drama|Mystery|Thriller,1999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2716,Ghostbusters (a.k.a. Ghost Busters),Action|Comedy|Sci-Fi,1984,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2717,Ghostbusters II,Comedy|Fantasy|Sci-Fi,1989,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2722,Deep Blue Sea,Action|Horror|Sci-Fi|Thriller,1999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2723,Mystery Men,Action|Comedy|Fantasy,1999,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2724,Runaway Bride,Comedy|Romance,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2746,Little Shop of Horrors,Comedy|Horror|Musical,1986,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
2761,"Iron Giant, The",Adventure|Animation|Children|Drama|Sci-Fi,1999,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2762,"Sixth Sense, The",Drama|Horror|Mystery,1999,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2763,"Thomas Crown Affair, The",Action|Mystery,1999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2770,Bowfinger,Comedy,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,Monty Python's And Now for Something Completely Different,Comedy,1971,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2791,Airplane!,Comedy,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,National Lampoon's Vacation,Comedy,1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,Big,Comedy|Drama|Fantasy|Romance,1988,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
2804,"Christmas Story, A",Children|Comedy,1983,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,"13th Warrior, The",Action|Adventure|Fantasy,1999,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2857,Yellow Submarine,Adventure|Animation|Comedy|Fantasy|Musical,1968,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2858,American Beauty,Drama|Romance,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2871,Deliverance,Adventure|Drama|Thriller,1972,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2872,Excalibur,Adventure|Fantasy,1981,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2881,Double Jeopardy,Action|Crime|Drama|Thriller,1999,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2890,Three Kings,Action|Adventure|Comedy|Drama|War,1999,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2915,Risky Business,Comedy,1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2916,Total Recall,Action|Adventure|Sci-Fi|Thriller,1990,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2918,Ferris Bueller's Day Off,Comedy,1986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2944,"Dirty Dozen, The",Action|Drama|War,1967,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2947,Goldfinger,Action|Adventure|Thriller,1964,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2948,From Russia with Love,Action|Adventure|Thriller,1963,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2949,Dr. No,Action|Adventure|Thriller,1962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2951,"Fistful of Dollars, A (Per un pugno di dollari)",Action|Western,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2953,Home Alone 2: Lost in New York,Children|Comedy,1992,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,Fight Club,Action|Crime|Drama|Thriller,1999,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2968,Time Bandits,Adventure|Comedy|Fantasy|Sci-Fi,1981,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2985,RoboCop,Action|Crime|Drama|Sci-Fi|Thriller,1987,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
2987,Who Framed Roger Rabbit?,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,1988,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
2997,Being John Malkovich,Comedy|Drama|Fantasy,1999,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
3000,Princess Mononoke (Mononoke-hime),Action|Adventure|Animation|Drama|Fantasy,1997,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3006,"Insider, The",Drama|Thriller,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3020,Falling Down,Action|Drama,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3033,Spaceballs,Comedy|Sci-Fi,1987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3039,Trading Places,Comedy,1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3052,Dogma,Adventure|Comedy|Fantasy,1999,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3072,Moonstruck,Comedy|Romance,1987,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3081,Sleepy Hollow,Fantasy|Horror|Mystery|Romance,1999,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
3082,"World Is Not Enough, The",Action|Adventure|Thriller,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3100,"River Runs Through It, A",Drama,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3101,Fatal Attraction,Drama|Thriller,1987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3105,Awakenings,Drama|Mystery,1990,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3107,Backdraft,Action|Drama,1991,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3108,"Fisher King, The",Comedy|Drama|Fantasy|Romance,1991,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
3113,End of Days,Action|Fantasy|Horror|Mystery|Thriller,1999,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
3114,Toy Story 2,Adventure|Animation|Children|Comedy|Fantasy,1999,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3147,"Green Mile, The",Crime|Drama,1999,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3160,Magnolia,Drama,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3168,Easy Rider,Adventure|Drama,1969,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3174,Man on the Moon,Comedy|Drama,1999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3175,Galaxy Quest,Adventure|Comedy|Sci-Fi,1999,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3176,"Talented Mr. Ripley, The",Drama|Mystery|Thriller,1999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3210,Fast Times at Ridgemont High,Comedy|Drama|Romance,1982,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3247,Sister Act,Comedy|Crime,1992,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3252,Scent of a Woman,Drama,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3253,Wayne's World,Comedy,1992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,"League of Their Own, A",Comedy|Drama,1992,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3256,Patriot Games,Action|Crime|Drama|Thriller,1992,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3257,"Bodyguard, The",Drama|Romance|Thriller,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3273,Scream 3,Comedy|Horror|Mystery|Thriller,2000,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3275,"Boondock Saints, The",Action|Crime|Drama|Thriller,2000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3300,Pitch Black,Horror|Sci-Fi|Thriller,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3301,"Whole Nine Yards, The",Comedy|Crime,2000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3354,Mission to Mars,Sci-Fi,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3361,Bull Durham,Comedy|Drama|Romance,1988,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3363,American Graffiti,Comedy|Drama,1973,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3386,JFK,Drama|Mystery|Thriller,1991,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3396,"Muppet Movie, The",Adventure|Children|Comedy|Musical,1979,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3408,Erin Brockovich,Drama,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3418,Thelma & Louise,Adventure|Crime|Drama,1991,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3421,Animal House,Comedy,1978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3424,Do the Right Thing,Drama,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3448,"Good Morning, Vietnam",Comedy|Drama|War,1987,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3450,Grumpy Old Men,Comedy,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3471,Close Encounters of the Third Kind,Adventure|Drama|Sci-Fi,1977,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3481,High Fidelity,Comedy|Drama|Romance,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3489,Hook,Adventure|Comedy|Fantasy,1991,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3499,Misery,Drama|Horror|Thriller,1990,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3510,Frequency,Drama|Thriller,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3527,Predator,Action|Sci-Fi|Thriller,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3535,American Psycho,Crime|Horror|Mystery|Thriller,2000,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3552,Caddyshack,Comedy,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3555,U-571,Action|Thriller|War,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3578,Gladiator,Action|Adventure|Drama,2000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3617,Road Trip,Comedy,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3623,Mission: Impossible II,Action|Adventure|Thriller,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3624,Shanghai Noon,Action|Adventure|Comedy|Western,2000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3671,Blazing Saddles,Comedy|Western,1974,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3683,Blood Simple,Crime|Drama|Film-Noir,1984,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
3702,Mad Max,Action|Adventure|Sci-Fi,1979,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3703,"Road Warrior, The (Mad Max 2)",Action|Adventure|Sci-Fi,1981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3717,Gone in 60 Seconds,Action|Crime,2000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3740,Big Trouble in Little China,Action|Adventure|Comedy|Fantasy,1986,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3745,Titan A.E.,Action|Adventure|Animation|Children|Sci-Fi,2000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3751,Chicken Run,Animation|Children|Comedy,2000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3752,"Me, Myself & Irene",Adventure|Comedy,2000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3753,"Patriot, The",Action|Drama|War,2000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3755,"Perfect Storm, The",Drama|Thriller,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
